oasgames.com.,A,66.55.147.148,64.237.62.3,
lofr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
loit.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
loru.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
m.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
maktr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
malen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
maltr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
maoven.oasgames.com.,CNAME,omdp-elb-1773868844.us-east-1.elb.amazonaws.com,
mbbpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mbcde.oasgames.com.,CNAME,omdp-elb-1773868844.us-east-1.elb.amazonaws.com,
mcobde.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mcoben.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mcobfr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mcobru.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mcobtr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mcwde.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mdupt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mglpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mgltr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mhres.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mihtr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mini-client.oasgames.com.,A,66.55.147.148,64.237.62.3,
mjmpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mjmtr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlobr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlocbr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlocpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mloctr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlode.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mloen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mloes.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mloit.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlonl.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlopl.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mloru.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlosv.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlotr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlotw.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlyde.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mmwftr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mnblen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mnblpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mob.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mobile.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
admin.mobile.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
admin2.mobile.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
api.mobile.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
apisdk-mini.mobile.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
apisdkaws.mobile.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
sandbox.mobile.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
moo.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
moode.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mooen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mooru.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mpay.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mphde.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mrmtr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
msaen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
msb.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
msfen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mstpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mstwpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mstwtr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtbpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtcen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtcfr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtcru.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtktr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtsen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtstrike.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtstrikeen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtstrikeru.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mwcen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mwpt.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
mwtr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
naruto-en-cs.oasgames.com.,CNAME,elb-naruto-webserver-1111910454.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-login.oasgames.com.,CNAME,elb-naruto-front-1087248393.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-midas.oasgames.com.,CNAME,elb-naruto-midas-cgi-1432201942.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr1.oasgames.com.,CNAME,elb-naruto-gameserver1-153536165.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr10.oasgames.com.,CNAME,elb-naruto-gameserver10-841596642.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr11.oasgames.com.,CNAME,elb-naruto-gameserver11-218169724.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr12.oasgames.com.,CNAME,elb-naruto-gameserver12-727789578.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr13.oasgames.com.,CNAME,elb-naruto-gameserver13-1027591347.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr14.oasgames.com.,CNAME,elb-naruto-gameserver14-766200423.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr15.oasgames.com.,CNAME,elb-naruto-gameserver15-808438054.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr16.oasgames.com.,CNAME,elb-naruto-gameserver16-878057358.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr17.oasgames.com.,CNAME,elb-naruto-gameserver17-787544383.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr2.oasgames.com.,CNAME,elb-naruto-gameserver2-1278025466.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr3.oasgames.com.,CNAME,elb-naruto-gameserver3-474938648.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr4.oasgames.com.,CNAME,elb-naruto-gameserver4-674323478.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr5.oasgames.com.,CNAME,elb-naruto-gameserver5-1725576482.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr6.oasgames.com.,CNAME,elb-naruto-gameserver6-1374684127.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr7.oasgames.com.,CNAME,elb-naruto-gameserver7-1608541707.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr8.oasgames.com.,CNAME,elb-naruto-gameserver8-1525199578.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr9.oasgames.com.,CNAME,elb-naruto-gameserver9-811196872.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst.oasgames.com.,CNAME,elb-naruto-webserver-1111910454.ap-southeast-1.elb.amazonaws.com,
naruto.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
odp.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
oktr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
passport.oasgames.com.,CNAME,passport-web-elb-1680692298.us-east-1.elb.amazonaws.com,
pay.oasgames.com.,CNAME,OAS-Pay-1414352875.us-east-1.elb.amazonaws.com,
epin.pay.oasgames.com.,CNAME,oas-pay-1414352875.us-east-1.elb.amazonaws.com,
plugins.oasgames.com.,A,64.237.62.3,66.55.147.148,
pwartr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
sctr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
slen.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
sosde.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
tools.oasgames.com.,A,64.237.62.3,66.55.147.148,
web-steam.oasgames.com.,A,66.55.147.148,64.237.62.3,
wftr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
zgtw.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
sessiontest.ermaydani.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
www.koips4.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
